識別碼	上層識別碼	地名	級別	代碼
12949	4209	永和街	1	4515
12950	4209	#NAME?	1	4524
12951	4209	六館後街	1	4525
12953	4209	新店街	1	4554
12954	4209	北門外後街	1	4448
12955	4210	大厝後街	1	5368
12956	4210	大眾廟口街	1	5367
12957	4210	粟倉口街	1	5366
12958	4210	土地前街	1	5369
12959	4210	凹肸仔街	1	5370
12960	4210	布埔街	1	5371
12961	4210	新起街	1	5372
12962	4210	新起橫街	1	5373
12963	4210	新起後街	1	5374
12964	4210	水仙宮口街	1	5375
12965	4210	北皮寮街	1	5376
12966	4210	料館口街	1	5377
12967	4210	后街	1	5378
12968	4210	土治后街	1	5379
12969	4210	八甲庄	1	5380
12970	4210	萬安街	1	5381
12971	4210	西門外街	1	5382
12972	4210	竹巷尾街	1	5383
12973	4210	久壽街	1	5384
12974	4210	城南街	1	5385
12975	4210	龍口街	1	5386
12976	5204	洋仔厝	2	2178
12977	3035	大南灣嘉溪子坑	1	3048
12978	4210	滬尾渡頭街	1	5390
12979	4390	員貝	2	2192
12980	2973	員貝	2	2192
12981	4378	竹篙厝	1	2280
12982	2986	小九	2	4329
12984	5966	塔寮坑大菁坑	1	4052
12985	5967	大埔二鬮	1	5392
12986	5968	金瓜石	1	2628
12988	5970	大八里坌大堀湖	1	4151
12990	3033	小八里坌埤子頭	1	2551
12992	3033	大八里坌蛇子形	1	2760
12993	5971	蓬萊町	1	48
12994	5973	水口	1	3665
13001	4280	和美	1	1316
13004	5977	楓樹腳	1	248
13006	5973	錫板小坑子	1	3059
13009	3019	頂田心子	1	4751
13011	5980	三塊厝	1	482
13012	5981	大埔厝大埔	1	4697
13013	5982	埔里茄苳腳	1	2702
13014	5983	十五張犁	1	4699
13015	4350	清水西勢	1	3289
13016	4350	田寮下湳子	1	3499
13017	5984	七分水井子	1	4705
13018	5984	水底寮下水底寮	1	4702
13019	5984	水底寮上水底寮	1	3621
13020	5984	馬力埔	1	4703
13021	5985	南簡陳厝	1	4689
13022	5984	新社山頂	1	4701
13026	5987	龍目井水師寮	1	4690
13027	5987	三塊厝海埔厝	1	3472
13028	5987	塗葛堀水裡港	1	4688
13030	5985	梧棲草湳	1	2637
13031	5988	新伯公	1	4669
13032	5984	大南番社嶺	1	4685
13033	5984	新社食水嵙	1	4667
13034	5981	大埔厝大埔石	1	4668
13035	5981	大埔厝牛埔子	1	1167
13037	5990	神岡	1	1168
13038	5990	北庄	1	1169
13039	5991	二分埔	1	1193
13040	5990	圳堵	1	1170
13041	5992	後庄子	1	1172
13042	5993	下蚶	1	2007
13043	5994	車籠埔黃竹坑	1	3632
13044	5995	六分	1	3640
13045	5996	鶯歌	1	654
13046	5367	三角埔	1	134
13047	5367	石頭溪	1	639
13048	5367	溪墘厝	1	641
13050	5367	山子腳	1	648
13052	5367	石頭溪田尾	1	2862
13053	5996	彭福後村	1	2927
13056	6000	鶯歌石石厝坑	1	2949
13059	6001	新竹枕頭山腳	1	2965
13061	5968	龍潭堵	1	2941
13062	5969	三重埔竹圍	1	2624
13063	6002	烏牛欄田心子	1	2237
13064	3495	觀音山	1	2225
13065	6003	賀田村	1	2220
13066	6004	十六股	1	2218
13067	6004	軍威	1	2216
13068	6005	米崙	1	2217
13069	6004	薄薄	1	2211
13071	6007	頭社	1	1513
13072	6007	大內	1	1910
13073	6008	大平山下	1	745
13074	6008	下陰影窩	1	826
13075	6008	上陰影窩	1	825
13076	6008	三湖	1	830
13077	6008	員笨	1	824
13078	6009	坡寮後湖	1	4605
13079	6009	大潭塘尾	1	4365
13080	6009	大潭小飯壢	1	4498
13082	6009	樹林子過溪子	1	3816
13083	6009	白沙屯埔頂	1	4619
13084	6009	大潭塘背	1	3406
13085	3497	芝芭里大路下	1	4077
13087	3497	三座屋舊社	1	2572
13088	6010	宋屋廣興	1	4041
13089	6010	宋屋高山下	1	4360
13090	6009	新坡青埔子	1	4552
13091	6009	新坡張厝	1	4229
13093	3497	水尾中壢新	1	3379
13094	6011	大崙月眉	1	4371
13095	3497	大崙內厝子	1	3613
13096	3497	大崙月眉	1	4371
13097	6012	上南片南片	1	3593
13099	6013	十六張暗潭	1	4472
13100	4244	楓樹坑	1	695
13101	6013	關西北門口	1	3056
13102	6013	大旱坑南坑	1	2887
13103	6013	大旱坑小北坑	1	3958
13104	6013	大旱坑小東坑	1	3601
13105	6012	馬武督赤柯山	1	3918
13106	6013	店子岡崁下	1	3532
13108	6013	上南片南片	1	3593
13109	6013	湳湖柑仔樹下	1	3668
13110	6013	田心子下田心子	1	3004
13111	6013	上南片渡船頭	1	4249
13112	6013	大旱坑大東坑	1	3521
13113	6013	關西北門	1	4123
13114	6013	店子岡深坑子	1	3624
13115	6013	湳湖十股	1	3669
13116	6013	十寮四寮	1	3929
13117	6013	十寮七寮	1	4304
13118	6013	茅子埔園	1	3941
13119	6012	茅子埔	1	775
13120	6013	馬武石門	1	4102
13121	6013	石岡子	1	3602
13122	6013	上南片	1	792
13123	6013	拱子溝	1	794
13124	6013	牛欄河	1	793
13125	6012	下橫坑	1	778
13126	6013	店子岡	1	791
13127	6013	茅子埔	1	775
13128	6012	石岡子	1	3602
13129	6013	下橫坑	1	778
13130	6013	上橫坑	1	777
13131	6013	下南片	1	779
13132	6013	大旱坑	1	773
13133	6013	老庚寮	1	774
13135	6013	苧子園	1	782
13136	6013	老社寮	1	780
13137	6013	十六張	1	788
13138	6013	馬武督	1	3773
13139	6013	石門	1	188
13140	3013	大龍崗	1	3892
13141	6014	新庄子	1	761
13142	6014	紅毛港	1	2458
13143	6014	青埔子	1	850
13144	6015	鳳山崎望高樓	1	3358
13145	6015	鳳山崎竹高屋	1	3487
13146	6015	鳳山崎寶斗屋	1	3331
13147	6015	長岡嶺四湖尾	1	3706
13148	6015	波羅汶崩坡缺	1	4147
13149	6015	上北勢中北勢	1	3530
13150	6015	糞箕窩箕南窩	1	3618
13151	6015	番子湖中番子湖	1	3543
13152	6015	番子湖上番子湖	1	3830
13153	6015	下北勢狗頭	1	3911
13154	6015	長岡嶺嶺尾	1	3447
13155	6015	長岡嶺長安	1	3527
13156	6015	北勢上北勢	1	4124
13157	6015	上北勢吳厝	1	3495
13158	6015	波羅汶南勢	1	3361
13159	6015	北窩南窩	1	3955
13160	6015	湖口埔心	1	3471
13161	6015	波羅門	1	757
13162	6015	番子湖	1	750
13163	6015	下北勢	1	758
13164	6015	上北勢	1	753
13165	6015	糞箕窩	1	660
13166	6015	崩坡下	1	754
13167	6015	波羅汶	1	3368
13169	6015	鳳山崎	1	749
13170	6015	羊喜窩	1	751
13171	6015	長岡嶺	1	752
13172	6015	北窩	1	755
13173	6015	和興	1	760
13175	4214	番子湖	1	750
13176	6015	德盛	1	4601
13178	4212	鹿鳴坑黃梨園	1	3064
13179	4212	北打鐵坑打鐵坑	1	3653
13181	6016	枋寮燒炭窩	1	3504
13182	6016	枋寮上枋寮	1	3459
13183	6016	大坪箭竹窩	1	3451
13184	6016	大坪九芎湖	1	3969
13185	6016	五分埔六股	1	3737
13186	6016	照門石門	1	2568
13187	6016	照門照鏡	1	3503
13188	6016	北打鐵坑	1	740
13189	6016	南打鐵坑	1	896
13190	6016	鹿鳴坑黃梨園	1	3064
13191	6017	汶水坑	1	657
13194	6014	紅毛	1	763
13195	6014	員山	1	588
13196	6014	中崙	1	69
13197	3517	大眉	1	732
13198	3515	十興	1	880
13199	6014	福興	1	771
13200	6016	樟樹林三角埔	1	3469
13201	6014	崁頭	1	762
13202	6014	後湖埔頂	1	3365
13203	6014	福興圓山子	1	4382
13204	3517	麻園	1	593
13205	3517	溪州	1	886
13207	6020	馬麟厝	1	878
13208	6020	白地粉	1	887
13209	6020	豆子埔	1	888
13210	6020	番子坡	1	889
13211	6020	溝貝	1	890
13212	6020	新社	1	891
13213	6020	溪州	1	886
13214	3517	新社	1	891
13220	6022	南隘	1	952
13221	6022	浸水	1	945
13222	6022	楊寮	1	944
13224	6022	鹽水	1	2128
13226	6022	牛埔	1	947
13227	6022	香山	1	949
13230	6022	海山罟	1	950
13235	6022	茄苳湖	1	953
13238	3517	溝貝	1	890
13239	3517	舊港	1	884
13240	3517	康榔	1	834
13241	3517	新庄子	1	761
13242	3517	坑子口	1	264
13245	6018	犁頭山下	1	899
13246	3515	溝貝	1	890
13247	3515	新社	1	891
13248	6018	二十張犁	1	875
13249	6016	大茅埔小茅埔	1	3682
13250	6018	十興界址	1	3444
13252	6018	鹿場十張犁	1	3476
13253	6018	六家番子寮	1	3449
13254	6018	斗崙中斗崙	1	3356
13255	4212	犁頭山土地公埔	1	3355
13258	6001	新竹北門外	1	2944
13261	6001	新竹北門	1	2842
13262	6001	新竹水門	1	3199
13263	4222	南門町	1	2643
13268	3517	油車港	1	883
13269	3517	番子坡	1	889
13270	6001	新竹南門	1	2648
13271	6001	新竹西門	1	2649
13272	6001	新竹東門	1	2646
13273	6001	沙崙	1	95
13274	6001	東勢	1	674
13275	3517	白地粉	1	887
13276	3517	十塊寮	1	876
13277	3517	馬麟厝	1	878
13278	3517	豆子埔	1	888
13279	3515	大眉	1	732
13280	3515	鹿場	1	879
13281	3517	貓兒錠拔子窟	1	2938
13282	3517	十塊寮蟹子埔	1	2789
13283	3515	溪州	1	886
13284	3515	六家	1	894
13286	6018	斗崙頂斗崙	1	3666
13287	6018	斗崙下斗崙	1	3539
13288	6018	斗崙泉州厝	1	3376
13289	6018	東海窟旱坑子	1	3445
13290	6018	三崁店水坑口	1	3454
13291	6018	九甲埔埔頂崁腳	1	3468
13292	6018	二十張犁溪州子	1	3938
13293	6018	九甲埔	1	874
13294	6018	安溪寮	1	898
13295	6018	芒頭埔	1	893
13296	6018	三崁店	1	882
13297	6018	芒頭埔麻園	1	3442
13298	6018	東海窟	1	881
13299	6018	旱坑子	1	2569
13300	6018	鹿場	1	879
13301	2212	安平三城	2	4335
13302	3792	后寮	2	4336
13303	6026	石橋仔街	2	4334
13305	6104	坑底	2	690
13306	6130	長岡	1	4085
13307	6068	成子寮北勢坑	1	2770
13308	6139	土地公埔	2	381
13309	4982	南勢	2	578
13310	6003	月眉	1	557
13311	6140	渡船頭	2	632
13312	6141	新店	2	740
13313	5894	新店	2	740
13317	5981	茄荎角	1	1156
13318	5981	大埔厝	1	1162
13319	6002	車路墘溝子墘	1	1078
13321	6002	鐮子坑口	1	4609
13322	6002	車路墘	1	1151
13323	6002	烏牛欄	1	1148
13324	5993	社皮	1	1150
13327	6002	翁公園	1	2460
13328	6002	朴子口	1	1154
13329	6154	圳寮	1	1146
13330	6002	上南坑	1	1153
13331	6157	沙鹿	1	1265
13332	6158	口庄崙子頂	1	3224
13333	6157	鹿寮	1	1334
13334	6157	公館	1	478
13335	6157	竹林	1	548
13336	6159	沙鹿潭子墘	1	3588
13337	6160	社寮角梅子樹腳	1	4673
13338	5988	石圍墻	1	1048
13339	4350	楊厝寮海風	1	3420
13341	4350	秀水武鹿	1	3423
13342	5990	社口	1	1164
13344	6161	海墘厝大安港	1	3394
13345	6161	海墘厝溫寮	1	3619
13346	6161	海墘厝	1	1558
13348	6215	後廓	2	2568
13349	4954	南門外	2	1624
13350	6242	八張	2	1338
13351	6245	舊南勢	2	2429
13353	6258	小池角	1	713
13354	6258	大池角	1	714
13355	6259	吉貝	1	712
13356	6259	通梁	1	710
13357	6259	大赤崁	1	708
13358	6259	岐頭	1	707
13359	6259	港子	1	705
13360	6275	大南坑	2	1891
13361	868	大南坑	2	1891
13362	868	上大湖	2	1894
13363	917	南埔	2	1897
13364	6278	小中寮	2	330
13366	110	秀朗	2	182
13367	5366	林田	1	3853
13368	4967	果毅後庄	2	2424
13369	6292	圣頭港庄	2	2422
13370	6293	前大埔街	2	2419
13371	6294	匏仔寮庄	2	2418
13372	6295	匏仔寮庄	2	2418
13373	6296	雙溪仔庄	2	2414
13374	6236	灣崎庄	2	2413
13377	5966	舊路坑西勢湖	1	4624
13378	5966	塔寮坑關公嶺	1	2896
13379	6316	埔子北門埔子	1	2538
13381	6316	桃園公館頭	1	3074
13382	6317	東勢	1	674
13384	5988	大茅埔	1	659
13385	6319	大茅埔	1	659
13386	6010	山子頂	1	673
13387	3776	赤崁潮洲寮	1	3027
13388	6356	大坪外大坪	1	3703
13389	6356	大坪內大坪	1	3705
13390	6357	橫山蔗廓	1	3710
13391	6358	東勢甲頭屋	1	3474
13392	6358	新屋後湖	1	3053
13393	6358	蚵殼港深圳	1	3371
13394	6358	康榔下康榔	1	3542
13395	6356	南埔大分林	1	3926
13396	6356	北埔埔尾	1	3540
13397	4221	雙溪	1	140
13398	6359	雞油凸三叉凸	1	3458
13400	6360	蘆竹湳	1	986
13401	6358	石磊子水流	1	3478
13402	6358	北勢紅泥坡	1	4265
13404	6361	公館興山	1	4280
13406	6359	雞油凸八分寮	1	3585
13407	6356	南埔九分子	1	4014
13408	6356	南埔番婆坑	1	3954
13409	6356	大湖上大湖	1	3541
13410	6356	大湖尾隘子	1	3965
13411	6356	大湖下大湖	1	4021
13412	6356	南坑大南坑	1	3967
13414	6356	南坑小南坑	1	4198
13415	6356	小分林二寮	1	3989
13416	6356	水礤子面盆寮	1	3921
13417	6356	水礤子麻布樹棑	1	3980
13418	6356	水礤子	1	954
13419	6356	小分林	1	955
13420	6356	北埔	1	957
13421	6362	大湖	1	492
13422	6012	新城	1	495
13423	6013	新城	1	495
13424	6016	打鐵坑大北坑	1	3535
13425	6356	大湖	1	492
13426	6356	南坑	1	956
13427	6356	大坪	1	726
13429	6359	雙溪大崎	1	3475
13430	6359	雙溪水尾溝	1	3456
13431	6359	新城柑子崎	1	3578
13432	6359	大壢上大壢	1	4036
13433	6359	大壢下大壢	1	3552
13434	6359	寶斗仁崎林	1	3464
13435	6359	寶斗仁深井	1	4231
13436	6359	寶山沙湖壢	1	3536
13437	6359	雞油凸	1	973
13438	6359	寶斗仁	1	937
13439	6363	大坪	1	726
13442	6357	濫子薯園	1	3583
13445	6357	田寮坑矺子	1	3453
13446	6357	大肚九讚頭	1	3510
13447	6357	八十分馬福	1	3620
13448	6357	濫子尖筆窩	1	3944
13449	6357	油羅	1	940
13450	6357	南河	1	939
13451	6357	大肚	1	943
13452	6357	橫山	1	855
13453	6357	沙坑	1	935
13454	6357	田寮坑	1	934
13455	6357	頭分林	1	933
13456	6357	八十分	1	938
13457	6357	大平地	1	936
13458	6357	寶斗仁	1	937
13459	6364	水坑	1	853
13460	6364	水口	1	3665
13461	6361	石圍墻	1	1048
13462	6365	雙溪口下縣厝子	1	4106
13463	6016	樟樹林下樟樹林	1	3612
13464	6016	樟樹林上樟樹林	1	3544
13465	6016	犁頭山土地公埔	1	3355
13467	6016	汶水坑	1	657
13468	6016	四座屋	1	735
13469	6016	大茅埔	1	659
13470	6016	樟樹林	1	737
13471	6016	新庄子	1	761
13472	6016	五分埔	1	72
13473	6016	大平窩	1	739
13474	6016	旱坑子	1	2569
13475	6013	水坑	1	853
13476	6016	鹿鳴坑	1	769
13477	6017	新埔	1	100
13478	6364	中坑	1	106
13479	6364	崁下	1	923
13480	6364	下山	1	922
13481	6364	芎林	1	920
13483	6364	王爺坑	1	928
13484	6364	山豬湖	1	927
13485	6364	柯子林	1	924
13486	6364	倒別牛	1	925
13487	6364	石壁潭	1	929
13488	6364	鹿寮坑	1	926
13489	6366	新埔	1	100
13490	6022	虎子山	1	946
13491	3516	竹東番社子	1	3604
13492	3516	員崠子軟橋	1	4191
13493	3516	竹東	1	932
13494	3516	上坪	1	998
13495	3516	柯子湖	1	917
13496	3516	頭重埔	1	916
13497	3516	三重埔	1	365
13498	3516	二重埔	1	364
13499	3516	燥樹排	1	1035
13500	3516	下員山	1	918
13501	3516	員崠子	1	1034
13502	3516	上公館	1	968
13503	3516	下公館	1	997
13504	3516	豆子埔	1	888
13505	3516	雞油林	1	969
13506	3516	麻園肚	1	919
13507	6364	芎林高見頭	1	2893
13508	6364	中坑赤柯寮	1	3063
13509	6364	下山五座屋	1	3525
13510	6367	竹東番社子	1	3604
13511	6367	員崠子軟橋	1	4191
13512	6367	上公館	1	968
13513	6367	竹東	1	932
13514	6367	上坪	1	998
13515	6367	柯子湖	1	917
13516	6367	頭重埔	1	916
13517	6367	三重埔	1	365
13518	6367	二重埔	1	364
13519	6367	燥樹排	1	1035
13520	6367	員崠子	1	1034
13521	6367	下員山	1	918
13522	6367	下公館	1	997
13524	6367	雞油林	1	969
13525	6367	麻園肚	1	919
13526	6367	番社子	1	4190
13527	6013	關西	1	790
13530	6368	大溪新街	1	4553
13531	6368	大溪下街	1	2846
13532	6368	大溪上街	1	3351
13533	6368	三層頭寮	1	4186
13534	6368	三層尾寮	1	3592
13535	6368	土地公埔	1	182
13536	6368	中庄中庄街	1	3864
13538	6368	大溪草店尾	1	3959
13539	6368	田心子下田心子	1	3004
13540	6368	番子寮	1	663
13541	6368	大溪新南	1	3940
13542	6368	大溪埔頂	1	4098
13543	6368	三層坑底	1	2911
13544	6368	內柵下崁	1	3320
13545	6368	角板山	1	2962
13546	6368	烏塗窟	1	337
13547	6368	員樹林	1	662
13548	6368	番子園	1	94
13549	6368	中庄	1	601
13550	6368	南興	1	476
13551	6368	埔頂	1	664
13552	6363	龍潭	1	770
13553	6363	八張犁	1	721
13554	6363	烏樹林	1	720
13555	6363	三角林	1	724
13556	6363	三坑子	1	723
13557	6363	打鐵坑	1	725
13558	6363	竹窩子	1	722
13559	6363	淮子埔	1	728
13561	6363	銅鑼圈	1	731
13562	6363	四方林	1	734
13563	6363	九座寮	1	718
13564	6363	黃泥塘	1	719
13565	6363	三洽水	1	730
13566	6363	大坪二坪	1	4506
13567	6368	三曾	1	2881
13568	6368	缺子	1	600
13570	4248	內柵下崁	1	3320
13571	6316	桃園武陵	1	3184
13572	6316	桃園中南	1	2623
13573	6316	桃園長美	1	2650
13575	6316	崁子腳	1	680
13576	6316	水汴頭	1	683
13577	6316	大檜溪	1	2728
13579	6316	大樹林	1	677
13580	6316	小檜溪	1	4230
13581	6316	中路	1	3157
13582	6369	茄苳溪	1	689
13583	6369	下庄子	1	688
13584	6369	大湳子	1	4178
13585	6369	八塊	1	686
13586	6369	大湳	1	684
13587	5966	牛角坡樟腦寮	1	5391
13588	5966	南崁頂	1	690
13590	5966	新路坑	1	692
13592	5966	南崁頂番子窩	1	2740
13593	5966	山頂	1	691
13595	5966	塔寮坑坑底	1	3098
13596	5966	牛角坡嶺頭	1	4660
13597	5966	塔寮坑馬頭	1	4391
13598	5966	牛角坡	1	696
13599	5966	舊路坑	1	694
13600	5966	楓樹坑	1	695
13601	5966	牛角坡水尾	1	2547
13602	5966	坪頂下湖	1	697
13603	6019	坑子外草子崎	1	4436
13605	6019	南崁廟口營盤坑	1	4602
13606	6019	南崁廟口羊稠坑	1	4165
13607	6019	坑子外外社	1	4378
13608	6019	坑子外山腳	1	4648
13609	6019	坑子口後壁	1	4310
13610	6019	大竹圍	1	765
13611	6019	坑子口頭前	1	4649
13612	6019	南崁內厝	1	3997
13613	6019	坑子貓尾崎	1	4417
13614	6019	坑子口	1	264
13615	6019	新庄子	1	761
13616	6019	南崁下	1	766
13618	6019	新興	1	480
13619	6019	竹圍	1	675
13620	6019	蘆竹	1	764
13621	6316	埔子	1	679
13622	6365	雙溪口溪洲子	1	3800
13624	6365	五塊厝下埔	1	3549
13625	6365	雙溪口溪雙	1	4081
13626	6365	田心子	1	549
13627	6365	大牛稠	1	859
13628	6365	橫山	1	855
13629	3497	興南中壢老	1	4000
13630	6008	崩坡老窩	1	2511
13631	6008	上田心田寮子	1	4044
13632	6008	楊梅	1	743
13633	6008	水尾	1	643
13634	6011	中壢埔頂	1	666
13635	6371	水尾	1	643
13636	6008	崩坡	1	748
13637	6008	老坑	1	744
13638	6008	頭湖	1	829
13640	6008	上四湖	1	831
13641	6371	楊梅	1	743
13642	6371	頭湖	1	829
13643	6372	三湖	1	830
13644	6008	上田心子營盤腳	1	4020
13645	6008	草湳坡埔心	1	4104
13646	6008	水流東	1	747
13648	6008	秀才窩	1	746
13651	6371	大平山下	1	745
13652	6008	頭重溪	1	828
13653	6008	矮坪子	1	820
13654	6008	二重溪	1	822
13656	6008	伯公岡	1	3418
13657	6008	草湳坡	1	819
13658	6008	田心子	1	549
13659	4225	十五間十五間尾	1	4113
13661	6358	大坡三角堀	1	3400
13666	6358	大牛欄下埔頂	1	3711
13667	6358	崁頭屋下庄子	1	4120
13668	6358	下田心子赤牛欄	1	4142
13669	6358	十五間十五間尾	1	4113
13670	6358	下田心子	1	839
13671	6358	石磊子	1	847
13673	6358	石牌嶺	1	838
13674	6358	大牛欄	1	837
13675	6358	蚵殼港	1	271
13676	6358	笨子港	1	835
13677	6358	十五間	1	840
13678	6358	埔頂水碓	1	3928
13679	6358	崁頭厝	1	836
13680	6358	上青埔	1	832
13682	6358	犁頭洲	1	4642
13683	6358	北勢	1	671
13684	6358	社子	1	130
13685	6358	後庄	1	842
13686	6358	新屋	1	844
13687	6358	埔頂	1	664
13688	6358	大坡	1	841
13689	3497	大崙山下	1	4188
13691	6011	大崙山下	1	4188
13692	6011	三座屋	1	628
13693	6373	三座屋	1	628
13695	3497	中壢埔頂	1	666
13696	3497	洽溪子	1	5258
13697	3497	三座屋	1	628
13698	6011	興南	1	627
13700	3497	芝芭里	1	678
13701	6011	石頭	1	629
13702	3497	內壢	1	644
13703	6011	後寮	1	667
13704	6011	內壢	1	644
13705	6011	過嶺	1	481
13706	6010	雙連坡	1	669
13707	6010	南勢	1	672
13708	6010	北勢	1	671
13709	6010	東勢	1	674
13710	6010	平鎮	1	670
13712	6009	三座屋橫圳頂	1	4135
13713	6009	塔子腳	1	4566
13714	6009	上大堀	1	801
13715	6009	下大堀	1	797
13716	6009	樹林子	1	742
13717	6009	苦練腳	1	800
13718	6009	坑尾	1	803
13719	6009	樹林	1	4037
13721	6009	坡寮水尾子	1	4477
13722	6009	草漯	1	741
13723	6009	崙坪	1	802
13727	6360	尖山下	1	984
13728	6360	斗換坪	1	991
13729	6360	珊珠湖	1	993
13731	3476	田寮	1	990
13732	3476	頭分	1	987
13733	3476	蟠桃	1	988
13734	3476	東興	1	989
13735	6360	田寮	1	990
13736	6360	興隆	1	992
13737	6360	濫坑	1	985
13738	6360	蟠桃	1	988
13739	6360	東興	1	989
13744	6360	頭分土牛	1	4263
13745	6375	田寮	1	990
13746	6376	南勢林	1	1119
13747	3476	興隆	1	992
13748	3476	尖山下	1	984
13749	6360	興隆上埔	1	4174
13750	6360	蟠桃後庄	1	4244
13751	6360	蟠桃山下	1	4110
13753	3476	珊珠湖	1	993
13754	3476	斗換坪	1	991
13755	6360	頭分土牛口	1	3939
13756	6360	蘆竹湳流水潭	1	3646
13759	6377	下林坪	1	1013
13760	6377	大坪林	1	314
13761	6377	大河底	1	1000
13762	6377	崁頂寮	1	999
13763	6378	大坪林	1	314
13764	6377	銅鑼圈小銅鑼圈	1	4155
13765	6377	銅鑼圈	1	731
13766	6377	永和山	1	996
13767	6377	下坪林	1	3979
13768	6377	三灣	1	994
13770	6380	竹南	1	975
13773	6380	中港	1	977
13774	6381	營盤邊山寮	1	3317
13775	6381	營盤邊	1	976
13776	6381	鹽館前	1	982
13777	6381	口公館	1	980
13778	6381	公館子	1	983
13779	6381	大南埔	1	4026
13780	6381	竹南	1	975
13781	6381	中港	1	977
13782	6381	崎頂	1	979
13783	6380	大埔	1	572
13784	6381	四灣	1	1004
13785	6382	北獅里興獅頭驛	1	3948
13786	6382	南庄大屋坑	1	4220
13787	6382	北獅里興	1	1008
13789	6382	大南埔	1	4026
13790	4255	新城	1	495
13791	4213	福興後湖子	1	3455
13792	4221	雞油凸八分寮	1	3585
13796	6014	福興後湖子	1	3455
13797	6359	新城	1	495
13798	6370	藤坪六寮	1	3643
13799	6370	峨嵋河背	1	3951
13800	6384	新港校寄埧	1	3518
13803	6383	新港社腳	1	3492
13806	6375	嘉盛	1	1033
13808	6383	大山	1	3990
13809	6383	後龍	1	1009
13811	6001	新竹西門外	1	3288
13812	6001	新竹南門外	1	2964
13813	6001	埔頂	1	664
13820	6001	崙子	1	637
13821	6001	水田	1	867
13822	6001	湳雅	1	132
13823	6001	客雅	1	865
13824	6001	樹林頭	1	866
13825	6375	苗栗	1	1029
13826	6375	維祥	1	1031
13829	6383	新港校寄埧	1	3518
13830	6383	外埔	1	1020
13831	6383	二張犁	1	1022
13833	6383	新港東西	1	3723
13834	6383	新港埔頂	1	3271
13835	6383	新港後壁厝	1	3256
13836	6383	後龍田心子	1	3363
13838	6383	後龍底	1	1016
13839	6383	十班坑	1	1019
13840	6383	大山腳	1	1011
13842	6377	內灣	1	995
13843	6386	淡文湖	1	1023
13845	6386	赤崎子	1	1027
13846	6386	造橋	1	1025
13847	6387	大桃坪	1	1026
13848	6387	赤崎子	1	1027
13849	6387	牛欄湖	1	3493
13850	6388	永興	1	4353
13851	6388	桂竹林	1	1088
13852	6388	獅潭三洽坑	1	4251
13853	6366	通霄	1	1083
13854	6366	圳頭	1	1085
13855	6366	番社	1	1086
13856	6366	土城	1	1067
13857	6366	內湖	1	143
13858	6366	北勢	1	671
13859	6366	五里牌	1	1068
13860	6366	北勢窩	1	1090
13861	6366	通霄灣	1	4662
13862	6366	白沙屯	1	1091
13863	6366	內湖島	1	1063
13864	6366	五里牌羊寮	1	3424
13865	6389	新埔	1	100
13867	6016	口座屋	1	4090
13868	6016	石頭坑	1	930
13869	6373	老雞隆	1	1069
13870	6373	新雞隆	1	1070
13871	6373	七十分	1	1001
13872	6373	中心埔	1	1053
13873	6373	銅鑼	1	1061
13874	6390	外獅潭	1	1038
13875	6390	老田寮	1	1040
13876	6390	枋寮坑	1	1042
13877	6390	二岡坪	1	4291
13878	6390	仁隆	1	1041
13879	6390	頭屋	1	1037
13880	6390	枋寮	1	738
13881	6373	樟樹林	1	737
13882	6373	樹林	1	4037
13884	6361	麻齊寮	1	1045
13885	6361	五穀岡	1	1052
13886	6361	出磺坑	1	1049
13888	6361	福基	1	1047
13889	6361	北河	1	1054
13890	6361	公館	1	478
13891	6361	尖山	1	653
13892	6375	社寮岡	1	1032
13893	6375	南勢坑	1	1018
13894	6375	維祥內麻	1	3052
13895	6375	南勢坑下南勢坑	1	3566
13896	6375	西山	1	1036
13897	6372	高埔	1	1060
13898	6372	五湖	1	1059
13899	6372	鴨母坑	1	1055
13900	6372	鴨母寮	1	1286
13901	5377	社苓公館子	1	3659
13902	6376	貓盂客庄	1	3437
13903	6376	苑裡海口	1	3431
13904	6376	苑裡西勢	1	3490
13905	6376	芎蕉坑	1	1077
13908	5377	社苓	1	1114
13909	5377	田寮	1	990
13910	6376	石頭坑	1	930
13911	6376	山腳	1	245
13912	6376	社苓公館子	1	3659
13913	6376	舊社	1	1098
13915	5377	苑裡	1	1093
13916	6376	貓盂	1	1095
13917	6376	房裡	1	1094
13918	6376	苑裡	1	1093
13919	5377	山柑	1	1115
13920	6376	社苓	1	1114
13921	6376	苑裡北勢	1	5565
13922	6376	田寮	1	990
13923	6376	山柑	1	1115
13924	6392	雙連潭	1	1073
13925	6392	魚藤坪	1	1074
13926	6392	鯉魚潭	1	1076
13927	6392	雙草湖	1	1072
13928	6392	三叉	1	1071
13929	6377	銅鑼圈大銅鑼圈	1	3608
13931	6388	八角林	1	1081
13933	6388	新店	1	1412
13934	6388	獅潭和興	1	4293
13935	6388	獅潭新店	1	4031
13936	4251	卓蘭	1	3291
13937	6378	卓蘭	1	3291
13938	6362	南湖	1	6151
13939	6362	馬那邦	1	1002
13941	6382	員林	1	115
13942	6001	金山面	1	868
13943	6016	新埔	1	100
13944	4222	崙子	1	637
13945	6370	中興四分子	1	3947
13947	6370	石井梯子桄	1	4074
13948	6370	富興西河排	1	4046
13949	6370	富興水流東	1	4045
13950	6370	富興石河背	1	4213
